record_id,age_group,postcode_group,income_range,occupation_group
2902,20-29,21**,70k-80k,Technology
2903,50-59,22**,100k-110k,Finance
2904,30-39,21**,80k-90k,Education
2905,20-29,21**,80k-90k,Management
2906,30-39,20**,100k-110k,Technology
2907,30-39,22**,80k-90k,Education
2908,30-39,20**,70k-80k,Education
2909,20-29,20**,60k-70k,Technology
2910,30-39,21**,70k-80k,Finance
2911,50-59,21**,120k-130k,Technology
2912,30-39,21**,70k-80k,Business
2913,30-39,20**,90k-100k,Technology
2914,60-65,20**,130k-140k,Management
2915,40-49,22**,90k-100k,Education
2916,50-59,21**,90k-100k,Business
2917,50-59,20**,120k-130k,Finance
2918,40-49,20**,100k-110k,Technology
2919,50-59,20**,90k-100k,Business
2920,50-59,20**,100k-110k,Finance
2921,20-29,21**,80k-90k,Technology
2922,30-39,20**,80k-90k,Business
2923,60-65,20**,130k-140k,Technology
2924,30-39,21**,80k-90k,Medical
2925,50-59,21**,100k-110k,Education
2926,50-59,21**,120k-130k,Technology
2927,40-49,21**,100k-110k,Medical
2928,18-19,21**,80k-90k,Technology
2929,60-65,20**,130k-140k,Technology
2930,50-59,22**,90k-100k,Technology
2931,60-65,21**,120k-130k,Medical
2932,50-59,20**,120k-130k,Technology
2933,50-59,21**,100k-110k,Medical
2934,40-49,20**,80k-90k,Business
2935,20-29,20**,80k-90k,Technology
2936,30-39,22**,60k-70k,Business
2937,50-59,21**,100k-110k,Business
2938,30-39,20**,80k-90k,Finance
2939,60-65,21**,110k-120k,Finance
2940,20-29,20**,70k-80k,Finance
2941,30-39,20**,70k-80k,Finance
2942,30-39,20**,90k-100k,Technology
2943,50-59,20**,110k-120k,Finance
2944,20-29,22**,70k-80k,Technology
2945,50-59,21**,100k-110k,Business
2946,20-29,20**,80k-90k,Management
2947,40-49,20**,80k-90k,Business
2948,20-29,21**,60k-70k,Technology
2949,60-65,20**,110k-120k,Finance
2950,18-19,22**,90k-100k,Management
2951,20-29,22**,70k-80k,Medical
2952,50-59,21**,90k-100k,Business
2953,40-49,20**,80k-90k,Finance
2954,30-39,22**,70k-80k,Business
2955,20-29,20**,70k-80k,Business
2956,40-49,21**,100k-110k,Technology
2957,40-49,21**,110k-120k,Technology
2958,20-29,21**,70k-80k,Finance
2959,60-65,22**,140k-150k,Technology
2960,18-19,20**,60k-70k,Finance
2961,40-49,20**,70k-80k,Business
2962,20-29,21**,80k-90k,Technology
2963,40-49,20**,100k-110k,Medical
2964,20-29,21**,60k-70k,Technology
2965,40-49,20**,80k-90k,Medical
2966,18-19,20**,60k-70k,Technology
2967,20-29,20**,80k-90k,Finance
2968,18-19,20**,70k-80k,Technology
2969,60-65,22**,100k-110k,Education
2970,30-39,21**,100k-110k,Technology
2971,40-49,20**,110k-120k,Technology
2972,40-49,20**,110k-120k,Technology
2973,50-59,22**,110k-120k,Finance
2974,20-29,20**,60k-70k,Technology
2975,50-59,20**,110k-120k,Finance
2976,40-49,20**,110k-120k,Technology
2977,18-19,21**,60k-70k,Finance
2978,20-29,22**,70k-80k,Education
2979,30-39,22**,70k-80k,Medical
2980,40-49,20**,120k-130k,Technology
2981,20-29,21**,60k-70k,Finance
2982,50-59,20**,100k-110k,Education
2983,20-29,21**,60k-70k,Technology
2984,20-29,21**,80k-90k,Medical
2985,50-59,22**,130k-140k,Technology
2986,20-29,21**,70k-80k,Finance
2987,40-49,20**,110k-120k,Technology
2988,60-65,20**,100k-110k,Education
2989,18-19,22**,80k-90k,Technology
2990,30-39,21**,110k-120k,Technology
2991,60-65,20**,100k-110k,Business
2992,50-59,22**,100k-110k,Medical
2993,20-29,20**,80k-90k,Technology
2994,20-29,21**,80k-90k,Medical
2995,40-49,21**,100k-110k,Medical
2996,50-59,20**,100k-110k,Education
2997,40-49,21**,100k-110k,Medical
2998,50-59,21**,130k-140k,Management
2999,50-59,21**,80k-90k,Finance
3000,50-59,21**,110k-120k,Medical
3001,60-65,22**,90k-100k,Finance
3002,30-39,20**,70k-80k,Education
3003,18-19,21**,70k-80k,Education
3004,20-29,20**,80k-90k,Technology
3005,40-49,20**,110k-120k,Technology
3006,20-29,21**,80k-90k,Management
3007,30-39,20**,60k-70k,Finance
3008,20-29,21**,80k-90k,Technology
3009,60-65,21**,100k-110k,Medical
3010,60-65,22**,140k-150k,Technology
3011,20-29,21**,60k-70k,Business
3012,18-19,21**,80k-90k,Technology
3013,20-29,20**,60k-70k,Finance
3014,50-59,20**,100k-110k,Medical
3015,40-49,22**,120k-130k,Technology
3016,60-65,21**,110k-120k,Finance
3017,60-65,21**,100k-110k,Education
3018,30-39,20**,90k-100k,Technology
3019,50-59,21**,90k-100k,Technology
3020,50-59,20**,120k-130k,Technology
3021,40-49,21**,80k-90k,Business
3022,50-59,20**,120k-130k,Management
3023,40-49,20**,110k-120k,Technology
3024,50-59,20**,100k-110k,Medical
3025,40-49,20**,80k-90k,Business
3026,40-49,22**,120k-130k,Technology
3027,50-59,22**,130k-140k,Technology
3028,40-49,22**,100k-110k,Education
3029,40-49,20**,110k-120k,Technology
3030,50-59,20**,110k-120k,Medical
3031,20-29,20**,80k-90k,Technology
3032,50-59,20**,100k-110k,Education
3033,30-39,21**,90k-100k,Technology
3034,20-29,21**,60k-70k,Finance
3035,30-39,21**,70k-80k,Finance
3036,50-59,20**,100k-110k,Technology
3037,20-29,21**,50k-60k,Business
3038,50-59,20**,80k-90k,Business
3039,30-39,20**,90k-100k,Technology
3040,40-49,21**,90k-100k,Finance
3041,30-39,21**,70k-80k,Education
3042,20-29,20**,80k-90k,Technology
3043,60-65,20**,140k-150k,Management
3044,20-29,21**,70k-80k,Technology
3045,40-49,20**,80k-90k,Business
3046,20-29,22**,90k-100k,Technology
3047,20-29,22**,70k-80k,Technology
3048,30-39,22**,90k-100k,Technology
3049,50-59,22**,130k-140k,Management
3050,50-59,20**,130k-140k,Management
3051,20-29,20**,70k-80k,Education
3052,50-59,20**,110k-120k,Medical
3053,30-39,21**,80k-90k,Finance
3054,20-29,21**,90k-100k,Technology
3055,20-29,20**,70k-80k,Technology
3056,50-59,21**,110k-120k,Technology
3057,40-49,20**,90k-100k,Education
3058,20-29,20**,90k-100k,Technology
3059,40-49,20**,80k-90k,Education
3060,20-29,20**,70k-80k,Business
3061,30-39,22**,70k-80k,Business
3062,20-29,21**,50k-60k,Business
3063,40-49,21**,90k-100k,Finance
3064,50-59,21**,130k-140k,Technology
3065,50-59,20**,90k-100k,Business
3066,20-29,21**,80k-90k,Medical
3067,30-39,21**,70k-80k,Technology
3068,60-65,22**,110k-120k,Finance
3069,18-19,20**,80k-90k,Technology
3070,40-49,21**,110k-120k,Technology
3071,20-29,21**,60k-70k,Finance
3072,60-65,21**,130k-140k,Technology
3073,40-49,21**,110k-120k,Management
3074,20-29,22**,80k-90k,Technology
3075,40-49,20**,90k-100k,Medical
3076,30-39,20**,100k-110k,Technology
3077,50-59,20**,100k-110k,Business
3078,20-29,21**,60k-70k,Finance
3079,50-59,21**,120k-130k,Technology
3080,50-59,20**,110k-120k,Finance
3081,20-29,21**,50k-60k,Business
3082,40-49,21**,90k-100k,Medical
3083,20-29,20**,60k-70k,Finance
3084,30-39,22**,80k-90k,Finance
3085,20-29,20**,80k-90k,Technology
3086,40-49,20**,110k-120k,Technology
3087,40-49,20**,110k-120k,Management
3088,20-29,20**,70k-80k,Technology
3089,30-39,20**,80k-90k,Finance
3090,40-49,21**,90k-100k,Medical
3091,50-59,22**,130k-140k,Technology
3092,40-49,21**,70k-80k,Business
3093,50-59,20**,80k-90k,Business
3094,60-65,21**,100k-110k,Business
3095,30-39,20**,80k-90k,Education
3096,40-49,21**,120k-130k,Technology
3097,20-29,20**,80k-90k,Medical
3098,60-65,21**,100k-110k,Technology
3099,50-59,22**,110k-120k,Business
3100,20-29,20**,60k-70k,Technology
3101,40-49,20**,120k-130k,Management
3102,40-49,21**,80k-90k,Finance
3103,30-39,20**,70k-80k,Business
3104,40-49,20**,80k-90k,Technology
3105,50-59,22**,120k-130k,Technology
3106,50-59,21**,100k-110k,Business
3107,40-49,21**,90k-100k,Education
3108,50-59,20**,90k-100k,Education
3109,40-49,21**,90k-100k,Medical
3110,50-59,20**,100k-110k,Business
3111,40-49,20**,100k-110k,Medical
3112,50-59,22**,100k-110k,Finance
3113,20-29,20**,70k-80k,Technology
3114,50-59,20**,110k-120k,Medical
3115,60-65,21**,100k-110k,Business
3116,50-59,21**,110k-120k,Business
3117,20-29,21**,60k-70k,Finance
3118,30-39,21**,70k-80k,Business
3119,20-29,21**,60k-70k,Finance
3120,40-49,21**,80k-90k,Business
3121,18-19,20**,70k-80k,Education
3122,30-39,22**,80k-90k,Finance
3123,30-39,22**,80k-90k,Medical
3124,18-19,20**,70k-80k,Medical
3125,18-19,21**,80k-90k,Technology
3126,60-65,20**,110k-120k,Business
3127,20-29,21**,60k-70k,Business
3128,50-59,20**,110k-120k,Medical
3129,20-29,21**,50k-60k,Business
3130,50-59,22**,100k-110k,Medical
3131,40-49,21**,80k-90k,Education
3132,40-49,20**,80k-90k,Finance
3133,50-59,22**,120k-130k,Technology
3134,40-49,21**,80k-90k,Finance
3135,30-39,20**,70k-80k,Finance
3136,18-19,20**,80k-90k,Medical
3137,20-29,21**,80k-90k,Technology
3138,20-29,21**,50k-60k,Business
3139,60-65,21**,140k-150k,Technology
3140,20-29,22**,60k-70k,Finance
3141,30-39,21**,70k-80k,Finance
3142,60-65,20**,110k-120k,Medical
3143,30-39,20**,80k-90k,Technology
3144,50-59,20**,90k-100k,Business
3145,40-49,20**,80k-90k,Business
3146,20-29,20**,70k-80k,Finance
3147,20-29,21**,80k-90k,Technology
3148,30-39,20**,80k-90k,Medical
3149,18-19,20**,70k-80k,Medical
3150,50-59,20**,130k-140k,Technology
3151,40-49,22**,90k-100k,Education
3152,20-29,20**,80k-90k,Technology
3153,20-29,22**,70k-80k,Business
3154,20-29,20**,70k-80k,Technology
3155,40-49,21**,90k-100k,Business
3156,18-19,21**,80k-90k,Technology
3157,20-29,21**,60k-70k,Finance
3158,50-59,21**,100k-110k,Technology
3159,20-29,21**,60k-70k,Finance
3160,30-39,20**,70k-80k,Technology
3161,30-39,22**,80k-90k,Technology
3162,30-39,21**,80k-90k,Finance
3163,20-29,22**,70k-80k,Education
3164,50-59,21**,110k-120k,Finance
3165,40-49,21**,110k-120k,Management
3166,30-39,20**,100k-110k,Technology
3167,40-49,21**,110k-120k,Technology
3168,30-39,20**,110k-120k,Technology
3169,40-49,21**,90k-100k,Business
3170,60-65,20**,110k-120k,Finance
3171,50-59,21**,100k-110k,Medical
3172,50-59,21**,90k-100k,Education
3173,40-49,20**,120k-130k,Technology
3174,30-39,21**,70k-80k,Business
3175,50-59,21**,130k-140k,Management
3176,18-19,20**,70k-80k,Technology
3177,40-49,21**,110k-120k,Technology
3178,20-29,22**,60k-70k,Finance
3179,40-49,20**,100k-110k,Technology
3180,18-19,22**,60k-70k,Education
3181,60-65,20**,110k-120k,Education
3182,50-59,20**,110k-120k,Education
3183,20-29,20**,80k-90k,Medical
3184,30-39,20**,80k-90k,Management
3185,50-59,22**,110k-120k,Finance
3186,60-65,21**,130k-140k,Technology
3187,60-65,20**,110k-120k,Medical
3188,30-39,20**,70k-80k,Finance
3189,40-49,20**,90k-100k,Technology
3190,20-29,21**,80k-90k,Technology
3191,50-59,21**,100k-110k,Education
3192,30-39,20**,70k-80k,Business
3193,18-19,20**,60k-70k,Business
3194,30-39,21**,90k-100k,Technology
3195,50-59,20**,120k-130k,Management
3196,50-59,20**,100k-110k,Technology
3197,20-29,22**,70k-80k,Medical
3198,30-39,21**,80k-90k,Education
3199,20-29,20**,90k-100k,Management
3200,50-59,21**,100k-110k,Technology
3201,60-65,21**,100k-110k,Business
3202,40-49,20**,70k-80k,Business
3203,30-39,20**,70k-80k,Technology
3204,20-29,22**,70k-80k,Education
3205,30-39,20**,90k-100k,Technology
3206,60-65,21**,100k-110k,Education
3207,60-65,20**,90k-100k,Technology
3208,20-29,20**,60k-70k,Technology
3209,30-39,22**,80k-90k,Education
3210,30-39,20**,110k-120k,Technology
3211,40-49,20**,110k-120k,Technology
3212,20-29,21**,70k-80k,Business
3213,60-65,21**,140k-150k,Technology
3214,30-39,21**,70k-80k,Business
3215,30-39,22**,80k-90k,Education
3216,30-39,20**,90k-100k,Technology
3217,60-65,21**,140k-150k,Technology
3218,30-39,22**,60k-70k,Finance
3219,20-29,20**,60k-70k,Business
3220,18-19,21**,60k-70k,Finance
3221,30-39,20**,70k-80k,Business
3222,30-39,21**,70k-80k,Business
3223,30-39,22**,90k-100k,Finance
3224,50-59,21**,130k-140k,Technology
3225,20-29,21**,70k-80k,Finance
3226,40-49,21**,80k-90k,Business
3227,40-49,20**,80k-90k,Finance
3228,40-49,22**,110k-120k,Technology
3229,50-59,20**,120k-130k,Technology
3230,20-29,20**,70k-80k,Technology
3231,40-49,20**,110k-120k,Technology
3232,40-49,21**,110k-120k,Management
3233,30-39,21**,80k-90k,Technology
3234,40-49,20**,80k-90k,Medical
3235,40-49,21**,110k-120k,Management
3236,30-39,21**,80k-90k,Technology
3237,40-49,20**,100k-110k,Technology
3238,60-65,20**,110k-120k,Medical
3239,30-39,20**,90k-100k,Medical
3240,30-39,21**,100k-110k,Management
3241,50-59,20**,90k-100k,Medical
3242,50-59,20**,100k-110k,Finance
3243,20-29,20**,80k-90k,Technology
3244,30-39,20**,80k-90k,Finance
3245,20-29,20**,70k-80k,Finance
3246,40-49,20**,90k-100k,Medical
3247,60-65,21**,110k-120k,Finance
3248,20-29,21**,70k-80k,Finance
3249,60-65,20**,90k-100k,Business
3250,20-29,21**,90k-100k,Technology
3251,60-65,22**,110k-120k,Finance
3252,20-29,22**,60k-70k,Education
3253,20-29,20**,90k-100k,Technology
3254,20-29,22**,70k-80k,Technology
3255,40-49,20**,80k-90k,Education
3256,30-39,20**,80k-90k,Technology
3257,50-59,21**,110k-120k,Education
3258,18-19,20**,60k-70k,Business
3259,20-29,20**,80k-90k,Technology
3260,60-65,20**,120k-130k,Finance
3261,50-59,20**,110k-120k,Technology
3262,20-29,22**,70k-80k,Finance
3263,40-49,22**,90k-100k,Business
3264,50-59,22**,110k-120k,Finance
3265,30-39,21**,70k-80k,Education
3266,40-49,22**,90k-100k,Finance
3267,50-59,21**,80k-90k,Business
3268,30-39,22**,90k-100k,Management
3269,20-29,20**,70k-80k,Medical
3270,40-49,20**,80k-90k,Business
3271,50-59,21**,100k-110k,Medical
3272,60-65,20**,140k-150k,Technology
3273,50-59,20**,130k-140k,Technology
3274,40-49,20**,110k-120k,Management
3275,60-65,20**,110k-120k,Education
3276,50-59,20**,100k-110k,Medical
3277,30-39,21**,80k-90k,Technology
3278,60-65,21**,100k-110k,Education
3279,40-49,21**,90k-100k,Business
3280,30-39,20**,100k-110k,Technology
3281,60-65,21**,130k-140k,Technology
3282,50-59,21**,110k-120k,Finance
3283,60-65,20**,140k-150k,Technology
3284,30-39,20**,90k-100k,Technology
3285,40-49,20**,90k-100k,Technology
3286,50-59,20**,130k-140k,Technology
3287,30-39,21**,80k-90k,Technology
3288,60-65,20**,100k-110k,Technology
3289,20-29,20**,70k-80k,Education
3290,60-65,20**,120k-130k,Management
3291,60-65,20**,110k-120k,Finance
3292,40-49,20**,80k-90k,Business
3293,30-39,21**,80k-90k,Technology
3294,30-39,21**,80k-90k,Medical
3295,20-29,20**,80k-90k,Finance
3296,30-39,21**,110k-120k,Technology
3297,60-65,21**,100k-110k,Education
3298,60-65,20**,100k-110k,Finance
3299,40-49,20**,110k-120k,Management
3300,30-39,20**,100k-110k,Technology
3301,50-59,21**,90k-100k,Business
3302,40-49,20**,90k-100k,Medical
3303,50-59,22**,90k-100k,Business
3304,50-59,21**,100k-110k,Education
3305,40-49,21**,90k-100k,Business
3306,40-49,21**,80k-90k,Technology
3307,40-49,20**,110k-120k,Technology
3308,30-39,21**,70k-80k,Business
3309,20-29,21**,70k-80k,Business
3310,30-39,21**,70k-80k,Technology
3311,40-49,21**,90k-100k,Technology
3312,40-49,20**,80k-90k,Technology
3313,30-39,20**,100k-110k,Technology
3314,20-29,21**,70k-80k,Finance
3315,60-65,20**,100k-110k,Education
3316,60-65,22**,110k-120k,Business
3317,60-65,22**,100k-110k,Technology
3318,50-59,21**,130k-140k,Technology
3319,20-29,22**,60k-70k,Finance
3320,30-39,22**,70k-80k,Finance
3321,40-49,22**,80k-90k,Business
3322,20-29,20**,70k-80k,Technology
3323,50-59,21**,120k-130k,Technology
3324,30-39,20**,80k-90k,Finance
3325,18-19,21**,80k-90k,Management
3326,20-29,20**,80k-90k,Technology
3327,40-49,20**,120k-130k,Technology
3328,30-39,22**,70k-80k,Business
3329,60-65,20**,100k-110k,Business
3330,20-29,20**,60k-70k,Technology
3331,60-65,20**,110k-120k,Finance
3332,60-65,20**,140k-150k,Management
3333,40-49,20**,90k-100k,Finance
3334,50-59,21**,90k-100k,Business
3335,40-49,22**,90k-100k,Medical
3336,40-49,21**,90k-100k,Medical
3337,18-19,21**,60k-70k,Finance
3338,50-59,20**,110k-120k,Medical
3339,30-39,22**,80k-90k,Technology
3340,20-29,20**,70k-80k,Education
3341,60-65,20**,90k-100k,Business
3342,20-29,21**,80k-90k,Education
3343,30-39,22**,80k-90k,Education
3344,40-49,20**,100k-110k,Management
3345,50-59,21**,140k-150k,Technology
3346,30-39,22**,70k-80k,Business
3347,30-39,21**,70k-80k,Finance
3348,50-59,21**,100k-110k,Business
3349,50-59,21**,130k-140k,Technology
3350,60-65,20**,120k-130k,Management
3351,60-65,21**,110k-120k,Education
3352,40-49,21**,80k-90k,Business
3353,20-29,20**,60k-70k,Technology
3354,30-39,22**,80k-90k,Technology
3355,40-49,20**,90k-100k,Business
3356,60-65,20**,100k-110k,Finance
3357,60-65,21**,110k-120k,Medical
3358,20-29,20**,50k-60k,Business
3359,20-29,21**,80k-90k,Technology
3360,50-59,20**,100k-110k,Technology
3361,20-29,21**,60k-70k,Business
3362,50-59,21**,90k-100k,Business
3363,30-39,21**,80k-90k,Finance
3364,60-65,20**,110k-120k,Finance
3365,60-65,21**,140k-150k,Technology
3366,30-39,21**,80k-90k,Technology
3367,50-59,20**,120k-130k,Technology
3368,20-29,21**,70k-80k,Technology
3369,50-59,20**,120k-130k,Management
3370,20-29,21**,90k-100k,Management
3371,30-39,21**,70k-80k,Business
3372,40-49,21**,90k-100k,Education
3373,20-29,21**,90k-100k,Technology
3374,50-59,20**,120k-130k,Medical
3375,20-29,21**,80k-90k,Technology
3376,20-29,21**,80k-90k,Technology
3377,20-29,21**,50k-60k,Business
3378,18-19,20**,60k-70k,Finance
3379,40-49,20**,80k-90k,Education
3380,30-39,21**,100k-110k,Technology
3381,30-39,21**,100k-110k,Management
3382,30-39,21**,80k-90k,Medical
3383,50-59,21**,120k-130k,Technology
3384,30-39,20**,80k-90k,Technology
3385,40-49,20**,90k-100k,Finance
3386,20-29,20**,90k-100k,Technology
3387,60-65,22**,100k-110k,Education
3388,30-39,20**,80k-90k,Business
3389,50-59,21**,90k-100k,Technology
3390,40-49,22**,70k-80k,Business
3391,50-59,20**,90k-100k,Business
3392,60-65,20**,100k-110k,Technology
3393,40-49,20**,120k-130k,Management
3394,40-49,20**,80k-90k,Business
3395,18-19,20**,60k-70k,Technology
3396,50-59,21**,80k-90k,Business
3397,50-59,20**,90k-100k,Business
3398,40-49,21**,110k-120k,Technology
3399,50-59,20**,130k-140k,Technology
3400,20-29,21**,60k-70k,Business
3401,30-39,21**,60k-70k,Education
3402,30-39,20**,80k-90k,Finance
3403,18-19,21**,60k-70k,Finance
3404,50-59,20**,90k-100k,Technology
3405,20-29,20**,70k-80k,Technology
3406,40-49,20**,110k-120k,Technology
3407,30-39,21**,80k-90k,Education
3408,30-39,21**,100k-110k,Technology
3409,40-49,22**,100k-110k,Technology
3410,20-29,21**,60k-70k,Finance
3411,40-49,20**,100k-110k,Education
3412,60-65,21**,120k-130k,Finance
3413,30-39,21**,70k-80k,Finance
3414,30-39,21**,90k-100k,Management
3415,20-29,21**,70k-80k,Education
3416,30-39,20**,90k-100k,Technology
3417,50-59,20**,100k-110k,Finance
3418,30-39,21**,80k-90k,Technology
3419,20-29,22**,60k-70k,Finance
3420,50-59,20**,90k-100k,Business
3421,40-49,20**,90k-100k,Technology
3422,50-59,20**,100k-110k,Medical
3423,20-29,21**,70k-80k,Finance
3424,40-49,21**,90k-100k,Technology
3425,40-49,20**,80k-90k,Technology
3426,40-49,22**,110k-120k,Technology
3427,50-59,22**,90k-100k,Technology
3428,20-29,21**,80k-90k,Management
3429,50-59,20**,110k-120k,Education
3430,30-39,20**,80k-90k,Technology
3431,40-49,20**,90k-100k,Technology
3432,40-49,21**,90k-100k,Finance
3433,40-49,22**,90k-100k,Business
3434,50-59,20**,100k-110k,Finance
3435,40-49,20**,80k-90k,Finance
3436,30-39,20**,80k-90k,Finance
3437,50-59,20**,110k-120k,Finance
3438,40-49,21**,80k-90k,Technology
3439,40-49,22**,90k-100k,Finance
3440,50-59,20**,90k-100k,Business
3441,30-39,22**,70k-80k,Business
3442,30-39,21**,100k-110k,Technology
3443,18-19,20**,60k-70k,Business
3444,20-29,21**,70k-80k,Education
3445,30-39,20**,90k-100k,Medical
3446,20-29,21**,70k-80k,Finance
3447,30-39,21**,90k-100k,Technology
3448,30-39,20**,80k-90k,Finance
3449,20-29,22**,60k-70k,Finance
3450,20-29,22**,50k-60k,Business
3451,30-39,22**,80k-90k,Technology
3452,20-29,21**,100k-110k,Management
3453,30-39,21**,80k-90k,Technology
3454,20-29,20**,60k-70k,Finance
3455,60-65,21**,100k-110k,Education
3456,50-59,21**,90k-100k,Finance
3457,20-29,21**,80k-90k,Management
3458,50-59,20**,110k-120k,Technology
3459,30-39,21**,80k-90k,Business
3460,20-29,20**,70k-80k,Medical
3461,18-19,21**,60k-70k,Education
3462,30-39,22**,90k-100k,Medical
3463,40-49,21**,90k-100k,Finance
3464,20-29,20**,70k-80k,Education
3465,20-29,20**,50k-60k,Business
3466,50-59,20**,100k-110k,Finance
3467,60-65,21**,130k-140k,Management
3468,30-39,21**,70k-80k,Medical
3469,60-65,21**,130k-140k,Technology
3470,20-29,21**,70k-80k,Finance
3471,50-59,22**,120k-130k,Management
3472,50-59,21**,110k-120k,Technology
3473,50-59,22**,100k-110k,Business
3474,50-59,20**,90k-100k,Business
3475,30-39,20**,60k-70k,Business
3476,30-39,21**,70k-80k,Finance
3477,40-49,22**,80k-90k,Education
3478,60-65,21**,110k-120k,Finance
3479,40-49,21**,110k-120k,Technology
3480,50-59,21**,120k-130k,Technology
3481,50-59,21**,100k-110k,Finance
3482,30-39,20**,70k-80k,Business
3483,30-39,22**,90k-100k,Medical
3484,60-65,21**,130k-140k,Technology
3485,30-39,20**,70k-80k,Education
3486,20-29,21**,80k-90k,Medical
3487,20-29,21**,60k-70k,Business
3488,20-29,20**,60k-70k,Business
3489,20-29,20**,80k-90k,Medical
3490,60-65,22**,100k-110k,Business
3491,20-29,21**,60k-70k,Technology
3492,60-65,20**,130k-140k,Technology
3493,50-59,21**,120k-130k,Management
3494,40-49,21**,110k-120k,Technology
3495,30-39,20**,80k-90k,Finance
3496,30-39,21**,70k-80k,Business
3497,60-65,20**,110k-120k,Technology
3498,40-49,22**,100k-110k,Medical
3499,60-65,20**,120k-130k,Medical
3500,60-65,22**,130k-140k,Technology
3501,60-65,21**,100k-110k,Business
3502,20-29,21**,80k-90k,Technology
3503,40-49,21**,80k-90k,Business
3504,40-49,21**,120k-130k,Technology
3505,30-39,20**,90k-100k,Technology
3506,40-49,20**,100k-110k,Education
3507,50-59,21**,120k-130k,Management
3508,40-49,20**,90k-100k,Finance
3509,30-39,20**,90k-100k,Technology
3510,60-65,21**,110k-120k,Finance
3511,30-39,21**,70k-80k,Business
3512,20-29,20**,60k-70k,Education
3513,20-29,20**,70k-80k,Finance
3514,40-49,20**,80k-90k,Finance
3515,30-39,20**,70k-80k,Business
3516,60-65,20**,100k-110k,Finance
3517,30-39,21**,90k-100k,Management
3518,18-19,20**,60k-70k,Business
3519,50-59,20**,100k-110k,Finance
3520,18-19,20**,60k-70k,Education
3521,50-59,22**,110k-120k,Medical
3522,50-59,21**,120k-130k,Technology
3523,20-29,21**,80k-90k,Technology
3524,40-49,20**,90k-100k,Finance
3525,30-39,21**,90k-100k,Technology
3526,60-65,22**,100k-110k,Finance
3527,30-39,21**,100k-110k,Technology
3528,30-39,22**,80k-90k,Business
3529,60-65,22**,130k-140k,Technology
3530,20-29,20**,70k-80k,Medical
3531,30-39,21**,70k-80k,Finance
3532,50-59,20**,90k-100k,Technology
3533,50-59,20**,100k-110k,Medical
3534,30-39,20**,80k-90k,Business
3535,20-29,20**,60k-70k,Business
3536,30-39,21**,80k-90k,Technology
3537,18-19,20**,70k-80k,Medical
3538,50-59,20**,90k-100k,Business
3539,20-29,22**,70k-80k,Medical
3540,50-59,22**,120k-130k,Medical
3541,30-39,21**,80k-90k,Education
3542,60-65,20**,130k-140k,Technology
3543,30-39,21**,80k-90k,Business
3544,50-59,21**,110k-120k,Education
3545,30-39,20**,90k-100k,Technology
3546,30-39,21**,80k-90k,Medical
3547,30-39,20**,80k-90k,Medical
3548,40-49,22**,80k-90k,Education
3549,40-49,22**,80k-90k,Medical
3550,40-49,21**,90k-100k,Business
3551,60-65,20**,100k-110k,Finance
3552,30-39,20**,100k-110k,Management
3553,20-29,20**,80k-90k,Management
3554,60-65,21**,110k-120k,Education
3555,40-49,21**,90k-100k,Medical
3556,20-29,21**,60k-70k,Finance
3557,30-39,20**,80k-90k,Technology
3558,40-49,21**,80k-90k,Finance
3559,50-59,22**,80k-90k,Finance
3560,50-59,20**,90k-100k,Business
3561,50-59,20**,110k-120k,Management
3562,40-49,22**,100k-110k,Technology
3563,40-49,20**,90k-100k,Management
3564,50-59,21**,100k-110k,Finance
3565,30-39,21**,90k-100k,Technology
3566,60-65,20**,100k-110k,Finance
3567,40-49,21**,80k-90k,Education
3568,50-59,20**,80k-90k,Finance
3569,18-19,20**,80k-90k,Management
3570,40-49,20**,80k-90k,Business
3571,30-39,20**,80k-90k,Finance
3572,50-59,20**,100k-110k,Finance
3573,60-65,21**,140k-150k,Technology
3574,20-29,20**,60k-70k,Finance
3575,20-29,22**,80k-90k,Management
3576,18-19,22**,70k-80k,Technology
3577,50-59,20**,140k-150k,Technology
3578,40-49,21**,80k-90k,Finance
3579,30-39,21**,80k-90k,Medical
3580,30-39,21**,80k-90k,Finance
3581,20-29,22**,80k-90k,Finance
3582,40-49,20**,100k-110k,Medical
3583,20-29,21**,70k-80k,Finance
3584,30-39,20**,80k-90k,Business
3585,50-59,21**,80k-90k,Finance
3586,40-49,21**,110k-120k,Medical
3587,60-65,21**,130k-140k,Technology
3588,50-59,21**,90k-100k,Technology
3589,40-49,21**,100k-110k,Education
3590,20-29,20**,60k-70k,Finance
3591,50-59,20**,130k-140k,Technology
3592,20-29,21**,80k-90k,Finance
3593,30-39,20**,90k-100k,Technology
3594,50-59,21**,110k-120k,Business
3595,30-39,21**,70k-80k,Technology
3596,40-49,22**,90k-100k,Finance
3597,20-29,20**,80k-90k,Technology
3598,50-59,20**,100k-110k,Medical
3599,60-65,21**,110k-120k,Finance
3600,50-59,20**,90k-100k,Business
3601,30-39,22**,80k-90k,Business
3602,50-59,22**,110k-120k,Management
3603,20-29,22**,70k-80k,Medical
3604,40-49,20**,100k-110k,Technology
3605,50-59,20**,110k-120k,Technology
3606,40-49,20**,110k-120k,Technology
3607,40-49,22**,130k-140k,Technology
3608,40-49,22**,130k-140k,Technology
3609,40-49,20**,90k-100k,Medical
3610,20-29,20**,70k-80k,Medical
3611,50-59,21**,100k-110k,Education
3612,50-59,20**,120k-130k,Technology
